time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_main_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Secondary,35,43775,40629,9,25.71428571,444,1.014278,26,74.28571429,3590,8.201028
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Total,95,38376,33950,10,10.52631579,95,0.247551,85,89.47368421,4521,11.780801
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Primary,82,20719,17713,8,9.756097561,57,0.27511,74,90.24390244,3063,14.783532
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Secondary,13,17657,16237,2,15.38461538,38,0.215212,11,84.61538462,1458,8.257348
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Total,170,69712,64541,23,13.52941176,277,0.397349,147,86.47058824,5448,7.81501
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary,143,40158,36083,16,11.18881119,81,0.201703,127,88.81118881,4156,10.349121
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Secondary,27,29554,28458,7,25.92592593,196,0.663193,20,74.07407407,1292,4.371659
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Total,267,133491,122603,57,21.34831461,867,0.649482,210,78.65168539,11755,8.805837
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary,222,73344,68543,49,22.07207207,396,0.539921,173,77.92792793,5197,7.085788
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Secondary,45,60147,54060,8,17.77777778,471,0.783081,37,82.22222222,6558,10.903287
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Total,131,55547,50327,21,16.03053435,188,0.338452,110,83.96946565,5408,9.735899
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary,113,31907,29350,19,16.81415929,99,0.310277,94,83.18584071,2656,8.324192
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Secondary,18,23640,20977,2,11.11111111,89,0.376481,16,88.88888889,2752,11.641286
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Total,84,42960,39747,18,21.42857143,202,0.470205,66,78.57142857,3415,7.949255
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary,71,25510,23347,16,22.53521127,82,0.321443,55,77.46478873,2245,8.80047
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Secondary,13,17450,16400,2,15.38461538,120,0.687679,11,84.61538462,1170,6.704871
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Total,141,52884,43796,17,12.05673759,302,0.571061,124,87.94326241,9390,17.755843
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary,123,27766,23945,16,13.00813008,155,0.558237,107,86.99186992,3976,14.319672
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Secondary,18,25118,19851,1,5.555555556,147,0.585238,17,94.44444444,5414,21.554264
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Total,57,25705,22638,6,10.52631579,173,0.673021,51,89.47368421,3240,12.604552
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary,47,15218,13325,5,10.63829787,92,0.604547,42,89.36170213,1985,13.043764
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Secondary,10,10487,9313,1,10,81,0.772385,9,90,1255,11.967197
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Total,76,27004,23547,7,9.210526316,35,0.12961,69,90.78947368,3492,12.931418
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary,62,14956,13212,7,11.29032258,35,0.23402,55,88.70967742,1779,11.894892
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Secondary,14,12048,10335,0,0,0,0,14,100,1713,14.218127
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Total,341,95992,79220,57,16.71554252,781,0.813609,284,83.28445748,17553,18.285899
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Primary,298,51212,42082,49,16.44295302,374,0.730298,249,83.55704698,9504,18.55815
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,Secondary,43,44780,37138,8,18.60465116,407,0.908888,35,81.39534884,8049,17.974542
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Total,59,27091,24533,11,18.6440678,306,1.129526,48,81.3559322,2864,10.571777
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary,50,15247,13182,7,14,42,0.275464,43,86,2107,13.819112
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Secondary,9,11844,11351,4,44.44444444,264,2.228977,5,55.55555556,757,6.391422
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Total,399,116640,104015,92,23.05764411,1340,1.148834,307,76.94235589,13965,11.972737
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary,354,66751,58163,83,23.44632768,710,1.063654,271,76.55367232,9298,13.929379
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Secondary,45,49889,45852,9,20,630,1.262803,36,80,4667,9.354768
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Total,89,47288,42375,20,22.47191011,221,0.467349,69,77.52808989,5134,10.856877
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary,73,25698,23332,18,24.65753425,130,0.505876,55,75.34246575,2496,9.712818
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Secondary,16,21590,19043,2,12.5,91,0.421491,14,87.5,2638,12.21862
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Total,272,110074,98417,46,16.91176471,856,0.777659,226,83.08823529,12513,11.367807
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary,228,62197,54992,32,14.03508772,226,0.363362,196,85.96491228,7431,11.947522
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Secondary,44,47877,43425,14,31.81818182,630,1.315872,30,68.18181818,5082,10.6147
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Total,103,59628,56005,32,31.06796117,297,0.498088,71,68.93203883,3920,6.574093
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary,82,34087,32746,25,30.48780488,210,0.616071,57,69.51219512,1551,4.550122
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Secondary,21,25541,23259,7,33.33333333,87,0.340629,14,66.66666667,2369,9.275283
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Total,20,6347,5653,1,5,0,0,19,95,694,10.9343
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary,17,3302,2720,1,5.882352941,0,0,16,94.11764706,582,17.625681
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Secondary,3,3045,2933,0,0,0,0,3,100,112,3.678161
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,329,132700,121097,53,16.10942249,1280,0.964582,276,83.89057751,12883,9.708365
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary,284,74093,66844,42,14.78873239,269,0.363057,242,85.21126761,7518,10.146708
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Secondary,45,58607,54253,11,24.44444444,1011,1.72505,34,75.55555556,5365,9.154197
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Total,94,49354,45408,12,12.76595745,205,0.415367,82,87.23404255,4151,8.410666
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary,75,27798,26084,9,12,26,0.093532,66,88,1740,6.259443
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Secondary,19,21556,19324,3,15.78947368,179,0.830395,16,84.21052632,2411,11.184821
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Total,334,118176,105066,55,16.46706587,1024,0.866504,279,83.53293413,14134,11.960127
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary,280,63344,55582,43,15.35714286,300,0.473604,237,84.64285714,8062,12.72733
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Secondary,54,54832,49484,12,22.22222222,724,1.320397,42,77.77777778,6072,11.073826
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Total,132,60451,53718,13,9.848484848,174,0.287836,119,90.15151515,6907,11.425783
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Primary,112,33608,29576,10,8.928571429,63,0.187455,102,91.07142857,4095,12.184599
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Secondary,20,26843,24142,3,15,111,0.413516,17,85,2812,10.475729
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Total,170,74784,65146,13,7.647058824,345,0.461329,157,92.35294118,9983,13.349112
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Primary,148,40547,34427,9,6.081081081,102,0.25156,139,93.91891892,6222,15.345155
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Secondary,22,34237,30719,4,18.18181818,243,0.709758,18,81.81818182,3761,10.985191
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,384,210157,193636,105,27.34375,1224,0.582422,279,72.65625,17745,8.443687
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary,295,114339,106653,79,26.77966102,447,0.390943,216,73.22033898,8133,7.113059
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Secondary,89,95818,86983,26,29.21348315,777,0.810912,63,70.78651685,9612,10.031518
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Total,107,58933,56394,31,28.97196262,719,1.22003,76,71.02803738,3258,5.528312
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary,85,33135,31280,22,25.88235294,166,0.500981,63,74.11764706,2021,6.099291
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Secondary,22,25798,25114,9,40.90909091,553,2.143577,13,59.09090909,1237,4.794945
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Total,97,48713,45175,28,28.86597938,242,0.496787,69,71.13402062,3780,7.759736
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary,78,28443,26892,23,29.48717949,123,0.432444,55,70.51282051,1674,5.885455
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Secondary,19,20270,18283,5,26.31578947,119,0.587074,14,73.68421053,2106,10.389739
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Total,114,62919,58802,25,21.92982456,315,0.500644,89,78.07017544,4432,7.043977
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary,94,35353,33943,22,23.40425532,230,0.650581,72,76.59574468,1640,4.638927
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Secondary,20,27566,24859,3,15,85,0.308351,17,85,2792,10.128419
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Total,74,39859,37597,25,33.78378378,538,1.349758,49,66.21621622,2800,7.024762
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary,59,20137,19476,20,33.89830508,143,0.710136,39,66.10169492,804,3.99265
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Secondary,15,19722,18121,5,33.33333333,395,2.002839,10,66.66666667,1996,10.120677
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Total,104,51162,49376,40,38.46153846,901,1.761073,64,61.53846154,2687,5.251945
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary,85,27592,26737,31,36.47058824,198,0.717599,54,63.52941176,1053,3.816324
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Secondary,19,23570,22639,9,47.36842105,703,2.982605,10,52.63157895,1634,6.932541
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Total,91,48705,45638,29,31.86813187,301,0.618006,62,68.13186813,3368,6.915101
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary,71,25182,24446,27,38.02816901,136,0.540068,44,61.97183099,872,3.462791
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Secondary,20,23523,21192,2,10,165,0.701441,18,90,2496,10.610891
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Total,372,138104,119589,69,18.5483871,703,0.509037,303,81.4516129,19218,13.9156
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary,302,72356,63511,57,18.87417219,364,0.503068,245,81.12582781,9209,12.727348
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Secondary,70,65748,56078,12,17.14285714,339,0.515605,58,82.85714286,10009,15.223277
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Total,85,40240,37810,19,22.35294118,289,0.718191,66,77.64705882,2719,6.756958
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary,71,24276,22352,12,16.90140845,123,0.506673,59,83.09859155,2047,8.432196
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Secondary,14,15964,15458,7,50,166,1.03984,7,50,672,4.209471
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Total,93,25690,22837,27,29.03225806,336,1.307902,66,70.96774194,3189,12.41339
