time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,school_main_phase,school_phase,school_places,pupils_on_roll,primary_capacity,secondary_capacity,primary_pupils_on_roll,secondary_pupils_on_roll
202223,Academic year,School,E92000001,England,E12000008,South East,936,E10000030,Surrey,1936003,1936013,9367062,125477,Freemantles School,Secondary,AT,189,217,126,63,126,91
202223,Academic year,School,E92000001,England,E12000008,South East,936,E10000030,Surrey,1936003,z,9367063,125478,Meath School,Primary,PS,75,73,75,0,73,0
202223,Academic year,School,E92000001,England,E12000008,South East,936,E10000030,Surrey,z,1936013,9367065,125480,Philip Southcote School,Secondary,SS,201,198,0,201,0,198
202223,Academic year,School,E92000001,England,E12000008,South East,936,E10000030,Surrey,z,1936013,9367066,125481,Woodfield School,Secondary,SS,170,158,0,170,0,158
202223,Academic year,School,E92000001,England,E12000008,South East,936,E10000030,Surrey,1936003,1936013,9367067,145383,Grafham Grange School,Secondary,MS,55,60,2,53,0,60
202223,Academic year,School,E92000001,England,E12000008,South East,936,E10000030,Surrey,1936003,1936013,9367069,134902,The Children's Trust School,Secondary,AT,38,40,21,17,10,30
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387000,146274,Littlegreen Academy,Secondary,AT,80,82,20,60,20,62
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387003,126154,Muntham House School,Secondary,AT,110,118,65,45,39,79
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387004,126155,St Anthony's School,Secondary,AT,225,232,90,135,87,145
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,z,1938013,9387006,126157,Manor Green College,Secondary,SS,212,211,0,212,0,211
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,z,9387008,126159,Palatine Primary School,Primary,PS,175,189,175,0,189,0
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387009,126160,"Queen Elizabeth II Silver Jubilee School, Horsham",Secondary,AT,116,117,70,46,61,56
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,z,1938013,9387010,126161,Oak Grove College,Secondary,SS,264,276,0,264,0,276
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,z,9387011,126162,Manor Green Primary School,Primary,PS,218,214,218,0,214,0
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387012,126163,"Fordwater School, Chichester",Secondary,AT,143,151,70,73,71,80
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387013,136114,Woodlands Meed,Secondary,AT,254,272,86,168,86,186
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,z,9387019,145394,Brantridge School,Primary,PS,48,81,48,0,69,12
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,z,9387021,126169,Herons Dale School,Primary,PS,130,142,130,0,142,0
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387022,126170,"Cornfield School, Littlehampton",Secondary,AT,64,71,20,44,23,48
202223,Academic year,School,E92000001,England,E12000008,South East,938,E10000032,West Sussex,1938003,1938013,9387023,135814,Ingfield Manor School,Secondary,AT,70,63,30,40,15,48
202223,Academic year,School,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,1800003,1800013,8007000,140677,Aspire Academy,Secondary,AT,122,100,43,79,34,66
202223,Academic year,School,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,1800003,1800013,8007035,137493,Fosse Way School,Secondary,AT,220,220,72,148,72,148
202223,Academic year,School,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,1800003,1800013,8007036,140079,Three Ways School,Secondary,AT,220,228,100,120,107,121
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017000,109385,Elmfield School for Deaf Children,Secondary,AT,50,46,25,25,22,24
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",z,1801013,8017001,148322,North Star 240ï¿½,Secondary,SS,80,78,0,80,0,78
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017002,109386,Kingsweston School,Secondary,AT,155,167,70,85,72,95
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017003,142780,Venturers' Academy,Secondary,AT,244,241,144,100,137,104
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017004,147889,Soundwell Academy,Secondary,AT,88,123,29,59,35,88
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017011,109391,Claremont School,Secondary,AT,72,63,34,38,33,30
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017012,144655,Knowle DGE Academy,Secondary,AT,176,169,26,150,22,147
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017014,109393,New Fosseway School,Secondary,AT,150,148,65,85,62,86
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017015,144286,Notton House Academy,Secondary,AT,50,48,5,45,7,41
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,z,8017025,148296,North Star 82ï¿½,Primary,PS,77,63,77,0,63,0
202223,Academic year,School,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",1801003,1801013,8017042,109410,Briarwood School,Secondary,AT,168,162,80,88,76,86
202223,Academic year,School,E92000001,England,E12000009,South West,802,E06000024,North Somerset,1802003,1802013,8027000,149149,Lime Hills Academy,Secondary,AT,24,22,2,22,0,22
202223,Academic year,School,E92000001,England,E12000009,South West,802,E06000024,North Somerset,1802003,1802013,8027036,109406,Westhaven School,Secondary,AT,173,182,48,125,46,136
202223,Academic year,School,E92000001,England,E12000009,South West,802,E06000024,North Somerset,1802003,1802013,8027037,109407,Ravenswood School,Secondary,AT,103,138,40,63,41,97
202223,Academic year,School,E92000001,England,E12000009,South West,802,E06000024,North Somerset,1802003,1802013,8027039,109409,Baytree School,Secondary,AT,68,83,45,23,45,38
202223,Academic year,School,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,1803003,1803013,8037000,146014,Culverhill School,Secondary,AT,135,146,17,118,18,128
202223,Academic year,School,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,1803003,1803013,8037002,145058,SGS Pegasus School,Secondary,AT,80,93,21,59,25,68
202223,Academic year,School,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,1803003,1803013,8037028,109403,Warmley Park School,Secondary,AT,164,161,71,93,70,91
202223,Academic year,School,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,1803003,1803013,8037031,146013,New Siblands School,Secondary,AT,120,125,52,68,54,71
202223,Academic year,School,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,1803003,1803013,8037032,135827,New Horizons Learning Centre,Secondary,AT,64,68,27,37,30,38
202223,Academic year,School,E92000001,England,E12000009,South West,838,E06000059,Dorset,1838003,1838013,8385950,113956,Beaucroft Foundation School,Secondary,AT,147,190,86,61,80,110
202223,Academic year,School,E92000001,England,E12000009,South West,838,E06000059,Dorset,1838003,1838013,8385953,113960,Westfield Arts College,Secondary,AT,162,220,95,67,55,165
202223,Academic year,School,E92000001,England,E12000009,South West,838,E06000059,Dorset,1838003,1838013,8387001,147087,Harbour School Dorset,Secondary,MS,160,85,87,73,9,76
202223,Academic year,School,E92000001,England,E12000009,South West,838,E06000059,Dorset,1838003,1838013,8387007,113957,Mountjoy School,Secondary,AT,60,101,35,25,42,59
202223,Academic year,School,E92000001,England,E12000009,South West,838,E06000059,Dorset,1838003,1838013,8387008,138716,Wyvern Academy,Secondary,AT,70,88,41,29,48,40
202223,Academic year,School,E92000001,England,E12000009,South West,838,E06000059,Dorset,1838003,1838013,8387019,113965,Yewstock School,Secondary,AT,135,165,79,56,66,99
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8395951,137286,Montacute School,Secondary,AT,70,88,35,35,47,41
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397000,113942,Portfield School,Secondary,AT,100,110,50,50,50,60
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397004,113954,Victoria Education Centre,Secondary,AT,130,102,65,65,42,60
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397005,113955,Winchelsea School,Secondary,AT,220,218,110,110,106,112
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397012,113961,Linwood School,Secondary,AT,422,399,211,211,156,243
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397015,140067,Longspee Academy,Secondary,AT,113,110,57,56,47,63
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397016,133740,Langside School,Secondary,AT,44,14,22,22,10,4
202223,Academic year,School,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",1839003,1839013,8397021,137998,Tregonwell Academy,Secondary,AT,102,146,51,51,49,97
202223,Academic year,School,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,1865003,1865013,8657000,145198,The Springfields Academy,Secondary,AT,210,230,50,160,57,173
202223,Academic year,School,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,1865003,1865013,8657003,148145,Silverwood School,Secondary,AT,410,423,140,270,143,280
202223,Academic year,School,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,1865003,1865013,8657007,126550,Downland School,Secondary,MS,90,95,5,85,0,95
202223,Academic year,School,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,1865003,1865013,8657008,141647,Exeter House Special School,Secondary,AT,177,168,118,59,109,59
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,1866003,z,8667000,138307,Nyland School,Primary,PS,46,63,46,0,63,0
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,z,1866013,8667002,145852,St Luke's Academy,Secondary,SS,77,77,0,77,0,77
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,z,1866013,8667003,145874,Churchward School,Secondary,SS,56,92,0,56,0,92
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,1866003,z,8667005,146668,The Chalet School,Primary,PS,72,72,72,0,72,0
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,1866003,1866013,8667006,126549,Crowdys Hill School,Secondary,AT,248,264,100,148,59,205
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,z,1866013,8667012,143014,Uplands School,Secondary,SS,110,155,0,110,0,155
202223,Academic year,School,E92000001,England,E12000009,South West,866,E06000030,Swindon,1866003,z,8667013,143013,Brimble Hill Special School,Primary,PS,98,115,98,0,115,0
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787002,113633,Ellen Tinkham School,Secondary,AT,220,237,120,100,133,104
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,z,1878013,8787005,113634,Southbrook School,Secondary,SS,120,144,0,120,0,144
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787006,113635,Mill Water School,Secondary,AT,100,120,50,50,64,56
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787008,113636,Barley Lane School,Secondary,AT,72,80,15,57,18,62
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,z,1878013,8787009,147064,ACE Tiverton Special School,Secondary,SS,100,84,0,100,0,84
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787010,147840,Glendinning Academy,Secondary,AT,120,118,35,85,36,82
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787011,148476,Orchard Manor School,Secondary,AT,180,196,50,130,59,137
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787012,149041,The Promise School,Secondary,AT,100,30,50,50,15,15
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787020,113637,The Lampard Community School,Secondary,AT,180,152,40,140,31,121
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787021,113638,Pathfield School,Secondary,AT,186,187,81,105,82,105
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787044,113643,Bidwell Brook School,Secondary,AT,140,158,60,80,69,89
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787083,113654,Exeter Royal Academy for Deaf Education,Secondary,AT,150,48,75,75,6,42
202223,Academic year,School,E92000001,England,E12000009,South West,878,E10000008,Devon,1878003,1878013,8787088,131552,Marland School,Secondary,AT,162,112,60,102,38,74
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1879003,1879013,8797000,149391,Mount Tamar School,Secondary,AT,110,110,25,85,28,82
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1879003,1879013,8797062,113644,Woodlands School,Secondary,AT,85,84,40,45,41,43
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1879003,1879013,8797063,113645,Cann Bridge School,Secondary,AT,92,98,35,57,38,60
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1879003,z,8797065,144009,Courtlands School,Primary,PS,100,97,100,0,97,0
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,z,1879013,8797066,113648,Brook Green Centre for Learning,Secondary,SS,98,102,0,98,0,102
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1879003,1879013,8797068,113650,Longcause Community Special School,Secondary,AT,116,125,47,69,51,74
202223,Academic year,School,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1879003,1879013,8797069,113651,Mill Ford School,Secondary,AT,120,125,61,59,61,64
202223,Academic year,School,E92000001,England,E12000009,South West,880,E06000027,Torbay,z,1880013,8807000,143552,The Brunel Academy,Secondary,SS,56,54,0,56,0,54
202223,Academic year,School,E92000001,England,E12000009,South West,880,E06000027,Torbay,1880003,1880013,8807041,139540,Combe Pafford School,Secondary,AT,205,271,30,175,28,243
202223,Academic year,School,E92000001,England,E12000009,South West,880,E06000027,Torbay,1880003,1880013,8807042,113641,Mayfield School,Secondary,AT,216,266,135,81,140,126
202223,Academic year,School,E92000001,England,E12000009,South West,908,E06000052,Cornwall,1908003,1908013,9087002,137478,Pencalenick School,Secondary,AT,180,178,27,153,27,151
202223,Academic year,School,E92000001,England,E12000009,South West,908,E06000052,Cornwall,1908003,1908013,9087003,143173,Doubletrees School,Secondary,AT,100,98,40,60,44,54
202223,Academic year,School,E92000001,England,E12000009,South West,908,E06000052,Cornwall,1908003,1908013,9087004,143166,Curnow School,Secondary,AT,93,99,48,45,51,48
202223,Academic year,School,E92000001,England,E12000009,South West,908,E06000052,Cornwall,1908003,1908013,9087005,143167,Nancealverne School,Secondary,AT,83,94,35,48,40,54
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,z,9167003,138430,The Ridge Academy,Primary,PS,65,62,65,0,62,0
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167004,147158,Paternoster School,Secondary,AT,60,64,30,30,28,36
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167006,115813,St Rose's Special School,Secondary,AT,55,33,25,30,20,13
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,z,1916013,9167007,149073,Brook Academy,Secondary,SS,80,33,0,80,0,33
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167015,115821,Bettridge School,Secondary,AT,148,159,65,83,63,96
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167017,115823,The Shrubberies School,Secondary,AT,130,129,66,64,61,68
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167019,115825,Alderman Knight School,Secondary,AT,220,221,40,180,44,177
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,z,9167022,147562,Battledown Centre for Children and Families,Primary,PS,65,64,65,0,64,0
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167023,147577,Belmont School,Secondary,AT,156,178,56,100,65,113
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167024,147116,The Milestone School,Secondary,AT,320,327,140,180,151,176
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,1916003,1916013,9167025,134190,Heart of the Forest Community Special School,Secondary,AT,125,128,50,75,57,71
202223,Academic year,School,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,z,1916013,9167026,149396,Peak Academy,Secondary,SS,60,61,0,60,1,60
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337000,142118,The Mendip School,Secondary,AT,152,163,72,80,65,98
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337003,123938,Polden Bower School,Secondary,AT,200,195,90,110,87,108
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337006,148378,The Sky Academy,Secondary,AT,120,85,50,70,15,70
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337007,123940,Fairmead School,Secondary,AT,140,144,60,80,61,83
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337014,146698,Selworthy Special School,Secondary,AT,195,198,90,105,91,107
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337016,123944,Fiveways Special School,Secondary,AT,100,94,50,50,47,47
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,z,1933013,9337018,123945,Avalon School,Secondary,SS,60,58,0,60,0,58
202223,Academic year,School,E92000001,England,E12000009,South West,933,E06000066,Somerset,1933003,1933013,9337019,147126,Critchill Special School,Secondary,AT,80,86,40,40,46,40
202223,Academic year,School,E92000001,England,E13000001,Inner London,202,E09000007,Camden,1202003,z,2027008,100091,Frank Barnes School for Deaf Children,Primary,PS,32,34,32,0,34,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,202,E09000007,Camden,z,1202013,2027137,100092,Camden Centre for Learning (CCfL) Special School,Secondary,SS,43,42,0,43,0,42
202223,Academic year,School,E92000001,England,E13000001,Inner London,202,E09000007,Camden,1202003,1202013,2027205,100096,Swiss Cottage School - Development & Research Centre,Secondary,AT,255,259,120,135,126,133
202223,Academic year,School,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,z,1204013,2047097,100307,Stormont House School,Secondary,SS,145,137,0,145,0,137
202223,Academic year,School,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,1204003,1204013,2047161,100311,The Garden School,Secondary,AT,200,183,150,50,95,88
202223,Academic year,School,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,1204003,1204013,2047171,100312,Ickburgh School,Secondary,AT,170,161,77,93,69,92
202223,Academic year,School,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,1205003,1205013,2057014,147793,Queensmill School,Secondary,AT,243,245,109,134,111,134
202223,Academic year,School,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,z,1205013,2057153,100379,Woodlane High School,Secondary,SS,113,111,0,113,0,111
202223,Academic year,School,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,1205003,1205013,2057203,100381,Jack Tizard School,Secondary,AT,70,70,26,44,27,43
202223,Academic year,School,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,z,1205013,2057204,100382,Cambridge School,Secondary,SS,138,137,0,138,0,137
202223,Academic year,School,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,1205003,1205013,2057206,135175,Parayhouse School,Secondary,AT,54,54,7,47,10,44
202223,Academic year,School,E92000001,England,E13000001,Inner London,206,E09000019,Islington,z,1206013,2067000,139418,St Mary Magdalene Academy: the Courtyard,Secondary,SS,54,59,0,54,0,59
202223,Academic year,School,E92000001,England,E13000001,Inner London,206,E09000019,Islington,1206003,1206013,2067001,141605,The Bridge Integrated Learning Space,Secondary,AT,25,27,2,23,2,25
202223,Academic year,School,E92000001,England,E13000001,Inner London,206,E09000019,Islington,1206003,1206013,2067002,143702,The Bridge Satellite Provision,Secondary,AT,90,33,20,70,8,25
202223,Academic year,School,E92000001,England,E13000001,Inner London,206,E09000019,Islington,1206003,1206013,2067030,100467,Richard Cloudesley School,Secondary,AT,86,79,31,55,24,55
202223,Academic year,School,E92000001,England,E13000001,Inner London,206,E09000019,Islington,1206003,1206013,2067031,143217,The Bridge School,Secondary,AT,236,239,130,106,130,109
202223,Academic year,School,E92000001,England,E13000001,Inner London,206,E09000019,Islington,1206003,1206013,2067146,100469,Samuel Rhodes MLD School,Secondary,AT,140,139,20,120,20,119
202223,Academic year,School,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,1207003,1207013,2077000,148562,Kensington Queensmill School,Secondary,AT,70,79,46,24,46,33
202223,Academic year,School,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,1207003,1207013,2077164,141957,Parkwood Hall Co-Operative Academy,Secondary,AT,94,114,14,80,12,102
202223,Academic year,School,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,1208003,1208013,2085950,100643,Turney Primary and Secondary Special School,Secondary,AT,150,143,75,75,74,69
202223,Academic year,School,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,z,1208013,2087000,142928,Vanguard School,Secondary,SS,56,59,0,56,0,59
202223,Academic year,School,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,z,1208013,2087001,100654,Lansdowne School,Secondary,SS,155,153,0,155,0,153
202223,Academic year,School,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,z,1208013,2087002,149331,Heron Academy,Secondary,SS,80,76,0,80,0,76
202223,Academic year,School,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,1208003,1208013,2087115,100659,Elm Court School,Secondary,MS,150,148,10,140,0,148
202223,Academic year,School,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,1208003,z,2087194,133440,The Livity School,Primary,PS,110,106,110,0,106,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,1209003,1209013,2097038,100760,Brent Knoll School,Secondary,AT,160,166,90,70,72,94
202223,Academic year,School,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,1209003,1209013,2097141,100763,New Woodlands School,Secondary,AT,140,100,80,60,38,62
202223,Academic year,School,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,z,1209013,2097180,100765,Greenvale School,Secondary,SS,210,199,0,210,0,199
202223,Academic year,School,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,1209003,z,2097182,100766,Watergate School,Primary,PS,167,160,167,0,160,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,1209003,1209013,2097183,136423,Drumbeat School and ASD Service,Secondary,AT,270,249,120,150,138,111
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,1210003,1210013,2107000,143745,Spa School Camberwell,Secondary,AT,100,76,51,49,44,32
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,z,1210013,2107007,100872,Highshore School,Secondary,SS,105,152,0,105,0,152
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,z,1210013,2107048,146190,"Spa School, Bermondsey",Secondary,SS,100,111,0,100,0,111
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,z,1210013,2107064,140138,Newlands Academy,Secondary,SS,70,69,0,70,0,69
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,1210003,z,2107126,100878,Haymerle School,Primary,PS,72,69,72,0,69,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,1210003,z,2107167,100879,Beormund Primary School,Primary,PS,40,36,40,0,36,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,z,1210013,2107174,100880,Tuke School,Secondary,SS,90,94,0,90,1,93
202223,Academic year,School,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,1210003,z,2107186,100881,Cherry Garden School,Primary,PS,65,86,65,0,86,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,1211003,1211013,2117084,100986,Bowden House School,Secondary,MS,40,40,10,30,6,34
202223,Academic year,School,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,1211003,1211013,2117095,100987,Phoenix School,Secondary,AT,470,467,220,250,225,242
202223,Academic year,School,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,z,1211013,2117168,100989,Beatrice Tate School,Secondary,SS,120,116,0,120,0,116
202223,Academic year,School,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,1211003,z,2117169,131023,Stephen Hawking School,Primary,PS,104,85,104,0,85,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,z,1211013,2117171,143630,Ian Mikardo School,Secondary,SS,55,51,0,55,0,51
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,1212003,1212013,2127000,143175,Nightingale Community Academy,Secondary,AT,120,120,56,64,28,92
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,1212003,1212013,2127067,145709,Linden Lodge School,Secondary,AT,153,145,68,85,41,104
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,z,1212013,2127068,101094,Oak Lodge School,Secondary,SS,100,93,0,100,0,93
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,1212003,1212013,2127077,101095,Bradstow School,Secondary,AT,62,60,4,58,4,56
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,1212003,z,2127123,101099,Greenmead School,Primary,PS,72,55,72,0,55,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,1212003,1212013,2127183,101102,Paddock School,Secondary,AT,216,212,112,104,108,104
202223,Academic year,School,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,z,1212013,2127207,101103,Garratt Park School,Secondary,SS,215,199,0,215,0,199
202223,Academic year,School,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,z,1213013,2137000,139600,The St Marylebone Church of England Bridge School,Secondary,SS,70,62,0,70,0,62
202223,Academic year,School,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,1213003,1213013,2137042,101182,College Park School,Secondary,AT,120,109,60,60,51,58
