time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,education_phase,school_phase,school_places,pupils_on_roll,SEND_unit_capacity,resourced_provision_capacity,primary_SEND_unit_capacity,primary_resourced_provision_capacity,secondary_SEND_unit_capacity,secondary_resourced_provision_capacity
202223,Academic year,School,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,z,3330008,3334500,104019,St Michael's Church of England High School,Secondary,SS,1230,1224,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3340009,z,3342031,104057,Mill Lodge Primary School,Primary,PS,210,219,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3340001,z,3342066,149491,Windy Arbor Primary School,Primary,PS,420,420,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3340006,z,3342098,133720,Dickens Heath Community Primary School,Primary,PS,418,422,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,z,3340012,3344012,137007,Langley School,Secondary,SS,981,1035,0,50,0,0,0,50
202223,Academic year,School,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,z,3340012,3344015,136994,Alderbrook School,Secondary,SS,1405,1591,0,30,0,0,0,30
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,3350001,z,3352101,104174,Bentley West Primary School Additionally Resourced for Hearing Impaired,Primary,PS,420,404,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,3350002,z,3352114,104187,New Invention Infant School,Primary,PS,270,277,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,3350002,z,3352116,104188,Short Heath Junior School,Primary,PS,360,289,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,3350009,z,3352205,104196,Rushall Primary School,Primary,PS,210,239,0,23,0,23,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,3350007,z,3352235,104212,Lindens Primary School,Primary,PS,420,439,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,3350004,z,3353000,104220,Christ Church CofE Primary School,Primary,PS,420,386,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,z,3351004,3354106,142594,Pool Hayes Academy,Secondary,SS,1315,1058,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,z,3351002,3354606,104255,St Francis of Assisi Catholic College,Secondary,SS,1100,1157,0,11,0,0,0,11
202223,Academic year,School,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,z,3351001,3355402,136620,Shire Oak Academy,Secondary,SS,1491,1462,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,3360004,z,3362029,142684,Palmers Cross Primary School,Primary,PS,218,211,0,16,0,16,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,3360004,z,3362032,104303,Springdale Primary  School,Primary,PS,465,401,0,28,0,28,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,3360004,z,3362043,104311,Castlecroft Primary School,Primary,PS,207,216,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,3360004,z,3362105,104344,Warstones Primary School,Primary,PS,390,402,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,3360003,z,3363022,141825,St Martin's Church of England Primary School,Primary,PS,240,241,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,3360004,z,3363316,104384,St Michael's Church of England Aided Primary School,Primary,PS,210,213,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,z,3363000,3364011,149635,Smestow Academy,Secondary,SS,1010,652,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,z,3362000,3364115,104387,St Matthias School,Secondary,SS,805,881,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,z,3361000,3365402,139138,Aldersley High School,Secondary,SS,1362,1257,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,8602000,z,8602132,124040,Victoria Community School,Primary,PS,420,372,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,8601000,z,8602217,143898,Littleton Green Community School,Primary,PS,420,369,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,8606000,z,8602400,149585,Tillington Manor Primary School,Primary,PS,210,227,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,8604099,8604013,142015,The Orme Academy,Secondary,SS,1161,752,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,8601004,8604066,124395,Norton Canes High School,Secondary,SS,692,461,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,8608006,8604123,138936,The Wilnecote School,Secondary,SS,984,876,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,z,8601004,8605401,137384,Cannock Chase High School,Secondary,SS,1845,1053,0,7,0,0,0,7
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,8610001,z,8612000,132240,Priory CofE Primary School,Primary,PS,426,391,15,0,15,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,8610001,z,8612001,136549,Belgrave St Bartholomew's Academy,Primary,PS,420,460,25,0,25,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,8610001,z,8612059,123999,The Willows Primary School,Primary,PS,630,631,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,8610001,z,8612120,142640,Kingsland CofE Academy,Primary,PS,420,425,25,0,25,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",8841001,z,8842057,116680,Hampton Dene Primary School,Primary,PS,210,266,32,0,32,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",z,8842001,8844600,116991,The Bishop of Hereford's Bluecoat School,Secondary,SS,1175,1050,8,0,0,0,8,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850002,z,8852019,116662,Meadows First School,Primary,PS,300,300,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850012,z,8852027,146433,Burlish Park Primary School,Primary,PS,420,400,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850011,z,8852197,116768,Beaconside Primary and Nursery School,Primary,PS,210,214,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850041,z,8852202,147550,Oldbury Park Primary School,Primary,PS,420,357,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850011,z,8852901,116773,Lickey Hills Primary School and Nursery,Primary,PS,398,393,0,21,0,21,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850009,8850025,8852906,116774,Abbey Park Middle School,Primary,MP,252,104,10,10,3,3,7,7
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850039,z,8852919,140309,Matchborough First School Academy,Primary,PS,450,352,11,0,11,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850036,z,8853330,135046,Chaddesley Corbett Endowed Primary School,Primary,PS,210,204,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850006,z,8853369,146749,Sutton Park Primary School,Primary,PS,210,204,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850018,8854002,116928,North Bromsgrove High School,Secondary,SS,1041,998,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850025,8854030,136925,Pershore High School,Secondary,SS,1510,1173,0,17,0,0,0,17
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850027,8854044,138664,Waseley Hills High School,Secondary,SS,1050,761,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850002,8850018,8854403,116959,Parkside Middle School,Secondary,MS,592,597,0,6,0,3,0,3
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850031,8854432,136890,Christopher Whitehead Language College,Secondary,SS,1640,1490,0,12,0,0,0,12
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850026,8854438,140731,Tudor Grange Academy Redditch,Secondary,SS,1120,368,20,10,0,0,20,10
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850022,8854501,138032,King Charles I School,Secondary,SS,1360,1092,28,0,0,0,28,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,8850040,8850026,8854579,139185,Walkwood Church of England Middle School,Secondary,MS,708,647,0,11,0,5,0,6
202223,Academic year,School,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,z,8850023,8854801,137186,Dyson Perrins CofE Academy,Secondary,SS,1040,654,12,0,0,0,12,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,8940109,z,8942074,123384,Newport Infant School,Primary,PS,270,209,0,4,0,4,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,8940104,z,8942200,123456,Hollinswood Primary School,Primary,PS,420,379,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,8940103,z,8943366,133270,Old Park Primary School,Primary,PS,560,553,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370029,z,9372055,148511,Studley Infants' School,Primary,PS,180,132,0,9,0,9,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370073,z,9372058,125528,Welford-on-Avon Primary School,Primary,PS,210,229,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370024,z,9372059,140135,Henley-In-Arden CofE Primary School,Primary,PS,210,124,0,14,0,14,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370009,z,9372069,147164,Stockingford Academy,Primary,PS,840,534,0,16,0,16,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370017,z,9372071,147642,Lillington Primary School,Primary,PS,420,224,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370001,z,9372083,136061,Outwoods Primary School,Primary,PS,420,394,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370012,z,9372590,125598,Boughton Leigh Junior School,Primary,PS,480,486,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370002,z,9372618,125620,Water Orton Primary School,Primary,PS,315,319,0,9,0,9,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370011,z,9372625,130885,Paddox Primary School,Primary,PS,630,646,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370014,z,9373597,145393,Rokeby Primary School,Primary,PS,210,202,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,9370009,z,9375202,125761,Middlemarch School,Primary,PS,240,198,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,z,9370044,9374009,142881,Rugby Free Secondary School,Secondary,SS,1470,985,0,8,0,0,0,8
202223,Academic year,School,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,z,9370041,9374752,148362,Trinity Catholic School,Secondary,SS,1279,588,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,8210005,z,8212003,138469,Chantry Primary Academy,Primary,PS,630,622,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,8210005,z,8212259,109567,Downside Primary School,Primary,PS,1050,1037,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,8210004,z,8212272,109579,Icknield Primary School,Primary,PS,630,600,25,0,25,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,8210004,z,8212293,109594,Bramingham Primary School,Primary,PS,420,402,12,0,12,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,z,8210008,8214606,142310,Cardinal Newman Catholic School A Specialist Science College,Secondary,SS,1650,1646,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,z,8210008,8215405,109709,Lea Manor High School Performing Arts College,Secondary,SS,1200,1073,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,z,8210006,8215407,137679,Icknield High School,Secondary,SS,1450,1453,16,0,0,0,16,0
202223,Academic year,School,E92000001,England,E12000006,East of England,821,E06000032,Luton,z,8210007,8215409,148692,Stopsley High School,Secondary,SS,1350,1068,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,822,E06000055,Bedford,8220010,z,8222008,139523,Goldington Green Academy,Primary,PS,630,561,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,822,E06000055,Bedford,8220001,z,8222156,109502,King's Oak Primary School,Primary,PS,840,670,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,822,E06000055,Bedford,z,8222009,8224005,144595,Wixams Academy,Secondary,SS,824,807,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000006,East of England,822,E06000055,Bedford,z,8222002,8224085,139160,Mark Rutherford School,Secondary,SS,1295,1282,0,22,0,0,0,22
202223,Academic year,School,E92000001,England,E12000006,East of England,822,E06000055,Bedford,z,8222004,8225404,136471,Lincroft Academy,Secondary,SS,1000,995,0,28,0,0,0,28
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230011,z,8232005,142036,Lancot School,Primary,PS,420,401,7,0,7,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230021,z,8232069,146685,The Rushmere Park Academy,Primary,PS,150,132,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230041,z,8233012,109604,St Swithun's Church of England VC Primary School,Primary,PS,210,198,7,0,7,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230031,8230030,8234006,137947,Biggleswade Academy,Primary,MP,960,951,3,0,0,0,3,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230011,8230010,8234056,138714,The Vale Academy,Primary,MP,600,524,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230051,8230050,8234040,136829,Arnold Academy,Secondary,MS,720,684,4,0,0,0,4,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,8230051,8230050,8234054,147804,Parkfields Middle School,Secondary,MS,452,460,5,0,0,0,5,0
202223,Academic year,School,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,z,8230070,8234079,137948,Samuel Whitbread Academy,Secondary,SS,1600,1662,5,0,0,0,5,0
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,8731133,z,8732014,142638,Gamlingay Village Primary,Primary,PS,420,392,0,11,0,11,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,8731102,z,8732119,110665,Colville Primary School,Primary,PS,420,209,0,11,0,11,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,8731101,z,8732121,110666,Mayfield Primary School,Primary,PS,420,404,0,3,0,3,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,8731106,z,8732329,110760,Spring Meadow Infant School,Primary,PS,360,140,9,0,9,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732209,8734000,137867,Thomas Clarkson Academy,Secondary,SS,1500,1369,0,22,0,0,0,22
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732216,8734004,137826,Impington Village College,Secondary,SS,1370,1413,0,44,0,0,0,44
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732201,8734010,145034,Trumpington Community College,Secondary,SS,750,463,0,2,0,0,0,2
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732216,8734038,137434,Cottenham Village College,Secondary,SS,1050,883,0,7,0,0,0,7
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732220,8734040,137527,Melbourn Village College,Secondary,SS,740,636,0,10,0,0,0,10
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732208,8734051,138053,Sir Harry Smith Community College,Secondary,SS,1210,1104,0,13,0,0,0,13
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732205,8734055,137547,Witchford Village College,Secondary,SS,900,681,0,13,0,0,0,13
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732215,8735406,136463,Comberton Village College,Secondary,SS,1850,1927,0,68,0,0,0,68
202223,Academic year,School,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,z,8732210,8735412,137248,St Peter's School,Secondary,SS,1585,1364,0,18,0,0,0,18
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,8740004,z,8742003,140374,Ormiston Meadows Academy,Primary,PS,315,196,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,8740003,z,8742014,145739,Middleton Primary School,Primary,PS,420,383,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,8740005,z,8742223,110691,Southfields Primary School,Primary,PS,630,585,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,8740002,z,8742316,147096,Welbourne Primary Academy,Primary,PS,210,200,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,z,8740012,8744000,137082,Nene Park Academy,Secondary,SS,1400,1376,0,8,0,0,0,8
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,z,8740010,8744081,110882,Ken Stimpson Community School,Secondary,SS,1262,1081,0,8,0,0,0,8
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,z,8740011,8745405,145271,Jack Hunt School,Secondary,SS,1950,1871,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,z,8740011,8745413,110907,St John Fisher Catholic High School,Secondary,SS,815,786,0,6,0,0,0,6
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810035,z,8812006,114707,Lexden Primary School with Unit for Hearing Impaired Pupils,Primary,PS,199,202,0,18,0,18,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810056,z,8812012,138072,Hamford Primary Academy,Primary,PS,420,390,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810036,z,8812132,142002,Cherry Tree Academy,Primary,PS,206,145,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810091,z,8812167,145110,Glebe Primary School,Primary,PS,459,385,0,24,0,24,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810015,z,8812210,114805,Trinity Road Primary School,Primary,PS,321,317,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810017,z,8812569,146980,Mildmay Primary School,Primary,PS,630,629,0,18,0,18,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810064,z,8812611,114914,Ghyllgrove Primary School,Primary,PS,630,594,0,7,0,7,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810074,z,8812624,114921,West Horndon Primary School,Primary,PS,210,174,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810116,z,8812665,144665,Tany's Dell Primary School and Nursery,Primary,PS,420,407,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810008,z,8812679,147255,Acorn Academy,Primary,PS,270,238,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810008,z,8812699,139871,Powers Hall Academy,Primary,PS,296,282,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810125,z,8812747,114978,Bentfield Primary School and Nursery,Primary,PS,210,191,0,24,0,24,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810117,z,8812983,144664,Harlowbury Primary School,Primary,PS,210,203,0,20,0,20,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810006,z,8813211,139360,Kelvedon St Mary's Church of England Primary Academy,Primary,PS,406,389,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,8810063,z,8813252,143205,Merrylands Primary School,Primary,PS,630,499,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810581,8814011,139534,The Sweyne Park School,Secondary,SS,1630,1486,0,24,0,0,0,24
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810553,8814014,141214,Woodlands School,Secondary,SS,1500,1493,0,13,0,0,0,13
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810612,8814015,141328,Forest Hall School,Secondary,SS,660,493,0,24,0,0,0,24
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810531,8814031,146794,Philip Morant School and College,Secondary,SS,1902,1720,0,18,0,0,0,18
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810601,8814323,137445,Passmores Academy,Secondary,SS,1200,1201,0,15,0,0,0,15
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810506,8814390,136904,Great Baddow High School,Secondary,SS,1520,1535,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810501,8814400,136729,The Honywood Community Science School,Secondary,SS,1050,808,0,18,0,0,0,18
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810502,8814420,137013,Notley High School and Braintree Sixth Form,Secondary,SS,1500,1332,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810551,8814471,137048,Mayflower High School,Secondary,SS,1610,1674,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810552,8815407,139181,The Bromfords School,Secondary,SS,1260,1148,15,0,0,0,15,0
202223,Academic year,School,E92000001,England,E12000006,East of England,881,E10000012,Essex,z,8810544,8815432,137188,Tendring Technology College,Secondary,SS,1980,1682,0,18,0,0,0,18
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,8820004,z,8822092,143335,Hamstel Junior School,Primary,PS,600,584,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,8820004,z,8822093,143340,Hamstel Infant School and Nursery,Primary,PS,450,396,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,8820004,z,8822132,144694,Temple Sutton Primary School,Primary,PS,840,654,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,8820002,z,8822387,143337,Blenheim Primary School,Primary,PS,630,630,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,8820002,z,8822407,114841,Fairways Primary School,Primary,PS,420,425,22,0,22,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,z,8820006,8824000,141741,Chase High School,Secondary,SS,1340,1241,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,z,8820006,8824034,137733,Shoeburyness High School,Secondary,SS,1770,1793,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,z,8820006,8825423,136490,Westcliff High School for Girls,Secondary,SS,1348,1329,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,z,8820006,8825446,136443,Southend High School for Boys,Secondary,SS,1300,1315,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830005,z,8832000,138048,Lansdowne Primary Academy,Primary,PS,630,626,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830003,z,8832001,138581,Thameside Primary School,Primary,PS,840,822,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830002,z,8832004,139566,Stanford-Le-Hope Primary School,Primary,PS,420,401,5,0,5,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830003,z,8832005,139576,Quarry Hill Academy,Primary,PS,420,421,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830002,z,8832006,140013,Ortu Corringham Primary School and Nursery,Primary,PS,420,416,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830003,z,8832009,141877,Stifford Clays Primary School,Primary,PS,630,607,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830001,z,8832014,146818,Aveley Primary School,Primary,PS,420,408,10,0,10,0,0,0
